product,issue,table,stat,year,period,class1,class1_code,class2,class2_code,class3,class3_code,class4,class4_code,figure,note_figure
HKMDS,201912,T0201,M020101,2016,,sex,sex_01,,,,,,,1995.8,
HKMDS,201912,T0201,M020101,2017,,sex,sex_01,,,,,,,1994.4,
HKMDS,201912,T0201,M020101,2018,,sex,sex_01,,,,,,,2006.8,
HKMDS,201912,T0201,M020101,,6/2018 - 8/2018,sex,sex_01,,,,,,,2009.5,
HKMDS,201912,T0201,M020101,,7/2018 - 9/2018,sex,sex_01,,,,,,,2014.8,
HKMDS,201912,T0201,M020101,,8/2018 - 10/2018,sex,sex_01,,,,,,,2012.1,
HKMDS,201912,T0201,M020101,,9/2018 - 11/2018,sex,sex_01,,,,,,,1999.4,
HKMDS,201912,T0201,M020101,,10/2018 - 12/2018,sex,sex_01,,,,,,,1997.9,
HKMDS,201912,T0201,M020101,,11/2018 - 1/2019,sex,sex_01,,,,,,,1996.8,
HKMDS,201912,T0201,M020101,,12/2018 - 2/2019,sex,sex_01,,,,,,,1992.6,
HKMDS,201912,T0201,M020101,,1/2019 - 3/2019,sex,sex_01,,,,,,,1987.7,
HKMDS,201912,T0201,M020101,,2/2019 - 4/2019,sex,sex_01,,,,,,,1983.3,
HKMDS,201912,T0201,M020101,,3/2019 - 5/2019,sex,sex_01,,,,,,,1986.5,
HKMDS,201912,T0201,M020101,,4/2019 - 6/2019,sex,sex_01,,,,,,,1988.1,
HKMDS,201912,T0201,M020101,,5/2019 - 7/2019,sex,sex_01,,,,,,,1985.1,
HKMDS,201912,T0201,M020101,,6/2019 - 8/2019,sex,sex_01,,,,,,,1982.5,
HKMDS,201912,T0201,M020101,,7/2019 - 9/2019,sex,sex_01,,,,,,,1976.6,
HKMDS,201912,T0201,M020101,,8/2019 - 10/2019,sex,sex_01,,,,,,,1974.4,(#)
HKMDS,201912,T0201,M020101,2016,,sex,sex_02,,,,,,,1924.3,
HKMDS,201912,T0201,M020101,2017,,sex,sex_02,,,,,,,1952.2,
HKMDS,201912,T0201,M020101,2018,,sex,sex_02,,,,,,,1972.2,
HKMDS,201912,T0201,M020101,,6/2018 - 8/2018,sex,sex_02,,,,,,,1982.3,
HKMDS,201912,T0201,M020101,,7/2018 - 9/2018,sex,sex_02,,,,,,,1970.3,
HKMDS,201912,T0201,M020101,,8/2018 - 10/2018,sex,sex_02,,,,,,,1969.4,
HKMDS,201912,T0201,M020101,,9/2018 - 11/2018,sex,sex_02,,,,,,,1971.8,
HKMDS,201912,T0201,M020101,,10/2018 - 12/2018,sex,sex_02,,,,,,,1975.5,
HKMDS,201912,T0201,M020101,,11/2018 - 1/2019,sex,sex_02,,,,,,,1977.6,
HKMDS,201912,T0201,M020101,,12/2018 - 2/2019,sex,sex_02,,,,,,,1976.6,
HKMDS,201912,T0201,M020101,,1/2019 - 3/2019,sex,sex_02,,,,,,,1983.1,
HKMDS,201912,T0201,M020101,,2/2019 - 4/2019,sex,sex_02,,,,,,,1994,
HKMDS,201912,T0201,M020101,,3/2019 - 5/2019,sex,sex_02,,,,,,,1996.8,
HKMDS,201912,T0201,M020101,,4/2019 - 6/2019,sex,sex_02,,,,,,,1996.8,
HKMDS,201912,T0201,M020101,,5/2019 - 7/2019,sex,sex_02,,,,,,,2000.7,
HKMDS,201912,T0201,M020101,,6/2019 - 8/2019,sex,sex_02,,,,,,,2001.7,
HKMDS,201912,T0201,M020101,,7/2019 - 9/2019,sex,sex_02,,,,,,,1999.2,
HKMDS,201912,T0201,M020101,,8/2019 - 10/2019,sex,sex_02,,,,,,,1994.9,(#)
HKMDS,201912,T0201,M020101,2016,,sex,sex_tt,,,,,,,3920.1,
HKMDS,201912,T0201,M020101,2017,,sex,sex_tt,,,,,,,3946.6,
HKMDS,201912,T0201,M020101,2018,,sex,sex_tt,,,,,,,3979,
HKMDS,201912,T0201,M020101,,6/2018 - 8/2018,sex,sex_tt,,,,,,,3991.8,
HKMDS,201912,T0201,M020101,,7/2018 - 9/2018,sex,sex_tt,,,,,,,3985.1,
HKMDS,201912,T0201,M020101,,8/2018 - 10/2018,sex,sex_tt,,,,,,,3981.5,
HKMDS,201912,T0201,M020101,,9/2018 - 11/2018,sex,sex_tt,,,,,,,3971.1,
HKMDS,201912,T0201,M020101,,10/2018 - 12/2018,sex,sex_tt,,,,,,,3973.4,
HKMDS,201912,T0201,M020101,,11/2018 - 1/2019,sex,sex_tt,,,,,,,3974.4,
HKMDS,201912,T0201,M020101,,12/2018 - 2/2019,sex,sex_tt,,,,,,,3969.2,
HKMDS,201912,T0201,M020101,,1/2019 - 3/2019,sex,sex_tt,,,,,,,3970.8,
HKMDS,201912,T0201,M020101,,2/2019 - 4/2019,sex,sex_tt,,,,,,,3977.3,
HKMDS,201912,T0201,M020101,,3/2019 - 5/2019,sex,sex_tt,,,,,,,3983.3,
HKMDS,201912,T0201,M020101,,4/2019 - 6/2019,sex,sex_tt,,,,,,,3985,
HKMDS,201912,T0201,M020101,,5/2019 - 7/2019,sex,sex_tt,,,,,,,3985.8,
HKMDS,201912,T0201,M020101,,6/2019 - 8/2019,sex,sex_tt,,,,,,,3984.2,
HKMDS,201912,T0201,M020101,,7/2019 - 9/2019,sex,sex_tt,,,,,,,3975.7,
HKMDS,201912,T0201,M020101,,8/2019 - 10/2019,sex,sex_tt,,,,,,,3969.3,(#)
HKMDS,201912,T0201,M020102,2016,,sex,sex_01,,,,,,,68.6,
HKMDS,201912,T0201,M020102,2017,,sex,sex_01,,,,,,,68.3,
HKMDS,201912,T0201,M020102,2018,,sex,sex_01,,,,,,,68.5,
HKMDS,201912,T0201,M020102,,6/2018 - 8/2018,sex,sex_01,,,,,,,68.6,
HKMDS,201912,T0201,M020102,,7/2018 - 9/2018,sex,sex_01,,,,,,,68.7,
HKMDS,201912,T0201,M020102,,8/2018 - 10/2018,sex,sex_01,,,,,,,68.6,
HKMDS,201912,T0201,M020102,,9/2018 - 11/2018,sex,sex_01,,,,,,,68.1,
HKMDS,201912,T0201,M020102,,10/2018 - 12/2018,sex,sex_01,,,,,,,68,
HKMDS,201912,T0201,M020102,,11/2018 - 1/2019,sex,sex_01,,,,,,,68,
HKMDS,201912,T0201,M020102,,12/2018 - 2/2019,sex,sex_01,,,,,,,67.9,
HKMDS,201912,T0201,M020102,,1/2019 - 3/2019,sex,sex_01,,,,,,,67.7,
HKMDS,201912,T0201,M020102,,2/2019 - 4/2019,sex,sex_01,,,,,,,67.4,
HKMDS,201912,T0201,M020102,,3/2019 - 5/2019,sex,sex_01,,,,,,,67.5,
HKMDS,201912,T0201,M020102,,4/2019 - 6/2019,sex,sex_01,,,,,,,67.5,
HKMDS,201912,T0201,M020102,,5/2019 - 7/2019,sex,sex_01,,,,,,,67.4,
HKMDS,201912,T0201,M020102,,6/2019 - 8/2019,sex,sex_01,,,,,,,67.3,
HKMDS,201912,T0201,M020102,,7/2019 - 9/2019,sex,sex_01,,,,,,,67.1,
HKMDS,201912,T0201,M020102,,8/2019 - 10/2019,sex,sex_01,,,,,,,67.1,(#)
HKMDS,201912,T0201,M020102,2016,,sex,sex_02,,,,,,,54.8,
HKMDS,201912,T0201,M020102,2017,,sex,sex_02,,,,,,,55.1,
HKMDS,201912,T0201,M020102,2018,,sex,sex_02,,,,,,,55.1,
HKMDS,201912,T0201,M020102,,6/2018 - 8/2018,sex,sex_02,,,,,,,55.4,
HKMDS,201912,T0201,M020102,,7/2018 - 9/2018,sex,sex_02,,,,,,,54.9,
HKMDS,201912,T0201,M020102,,8/2018 - 10/2018,sex,sex_02,,,,,,,54.8,
HKMDS,201912,T0201,M020102,,9/2018 - 11/2018,sex,sex_02,,,,,,,54.8,
HKMDS,201912,T0201,M020102,,10/2018 - 12/2018,sex,sex_02,,,,,,,54.9,
HKMDS,201912,T0201,M020102,,11/2018 - 1/2019,sex,sex_02,,,,,,,55,
HKMDS,201912,T0201,M020102,,12/2018 - 2/2019,sex,sex_02,,,,,,,54.9,
HKMDS,201912,T0201,M020102,,1/2019 - 3/2019,sex,sex_02,,,,,,,55,
HKMDS,201912,T0201,M020102,,2/2019 - 4/2019,sex,sex_02,,,,,,,55.2,
HKMDS,201912,T0201,M020102,,3/2019 - 5/2019,sex,sex_02,,,,,,,55.2,
HKMDS,201912,T0201,M020102,,4/2019 - 6/2019,sex,sex_02,,,,,,,55.1,
HKMDS,201912,T0201,M020102,,5/2019 - 7/2019,sex,sex_02,,,,,,,55.2,
HKMDS,201912,T0201,M020102,,6/2019 - 8/2019,sex,sex_02,,,,,,,55.2,
HKMDS,201912,T0201,M020102,,7/2019 - 9/2019,sex,sex_02,,,,,,,55.1,
HKMDS,201912,T0201,M020102,,8/2019 - 10/2019,sex,sex_02,,,,,,,55,(#)
HKMDS,201912,T0201,M020102,2016,,sex,sex_oa,,,,,,,61.1,
HKMDS,201912,T0201,M020102,2017,,sex,sex_oa,,,,,,,61.1,
HKMDS,201912,T0201,M020102,2018,,sex,sex_oa,,,,,,,61.2,
HKMDS,201912,T0201,M020102,,6/2018 - 8/2018,sex,sex_oa,,,,,,,61.3,
HKMDS,201912,T0201,M020102,,7/2018 - 9/2018,sex,sex_oa,,,,,,,61.1,
HKMDS,201912,T0201,M020102,,8/2018 - 10/2018,sex,sex_oa,,,,,,,61,
HKMDS,201912,T0201,M020102,,9/2018 - 11/2018,sex,sex_oa,,,,,,,60.8,
HKMDS,201912,T0201,M020102,,10/2018 - 12/2018,sex,sex_oa,,,,,,,60.8,
HKMDS,201912,T0201,M020102,,11/2018 - 1/2019,sex,sex_oa,,,,,,,60.8,
HKMDS,201912,T0201,M020102,,12/2018 - 2/2019,sex,sex_oa,,,,,,,60.7,
HKMDS,201912,T0201,M020102,,1/2019 - 3/2019,sex,sex_oa,,,,,,,60.7,
